HL [00:01:12.508,117] <inf> sd_logger: SD write: 4096 B in 8117 us, ~504 KB/s, buf 34/32768
HL [00:01:12.527,648] <inf> sd_logger: SD write: 4096 B in 8819 us, ~464 KB/s, buf 88/32768
HL [00:01:12.544,891] <inf> sd_logger: SD write: 4096 B in 8178 us, ~500 KB/s, buf 170/32768
HL [00:01:12.561,004] <inf> sd_logger: SD write: 4096 B in 8057 us, ~508 KB/s, buf 164/32768
HL [00:01:12.574,768] <inf> sd_logger: SD write: 4096 B in 8027 us, ~510 KB/s, buf 96/32768
HL [00:01:12.592,346] <inf> sd_logger: SD write: 4096 B in 8454 us, ~484 KB/s, buf 118/32768
HL [00:01:12.605,468] <inf> sd_logger: SD write: 4096 B in 7264 us, ~563 KB/s, buf 30/32768
HL [00:01:12.626,464] <inf> sd_logger: SD write: 4096 B in 10498 us, ~390 KB/s, buf 140/32768
HL [00:01:12.640,777] <inf> sd_logger: SD write: 4096 B in 9094 us, ~450 KB/s, buf 192/32768
HL [00:01:12.654,663] <inf> sd_logger: SD write: 4096 B in 8118 us, ~504 KB/s, buf 0/32768
HL [00:01:12.673,065] <inf> sd_logger: SD write: 4096 B in 8057 us, ~508 KB/s, buf 42/32768
HL [00:01:12.687,316] <inf> sd_logger: SD write: 4096 B in 7538 us, ~543 KB/s, buf 58/32768
HL [00:01:12.703,796] <inf> sd_logger: SD write: 4096 B in 7080 us, ~578 KB/s, buf 12/32768
HL [00:01:12.721,008] <inf> sd_logger: SD write: 4096 B in 8331 us, ~491 KB/s, buf 44/32768
HL [00:01:12.736,907] <inf> sd_logger: SD write: 4096 B in 8300 us, ~493 KB/s, buf 8/32768
HL [00:01:12.750,701] <inf> sd_logger: SD write: 4096 B in 6927 us, ~591 KB/s, buf 8/32768
HL [00:01:12.769,042] <inf> sd_logger: SD write: 4096 B in 7232 us, ~566 KB/s, buf 228/32768
HL [00:01:12.785,827] <inf> sd_logger: SD write: 4096 B in 7080 us, ~578 KB/s, buf 182/32768
HL [00:01:12.803,619] <inf> sd_logger: SD write: 4096 B in 8942 us, ~458 KB/s, buf 168/32768
HL [00:01:12.818,634] <inf> sd_logger: SD write: 4096 B in 8179 us, ~500 KB/s, buf 40/32768
HL [00:01:12.837,554] <inf> sd_logger: SD write: 4096 B in 8880 us, ~461 KB/s, buf 140/32768
HL [00:01:12.851,409] <inf> sd_logger: SD write: 4096 B in 7874 us, ~520 KB/s, buf 40/32768
HL [00:01:12.867,279] <inf> sd_logger: SD write: 4096 B in 7630 us, ~536 KB/s, buf 58/32768
HL [00:01:12.882,629] <inf> sd_logger: SD write: 4096 B in 7782 us, ~526 KB/s, buf 186/32768
HL [00:01:12.898,315] <inf> sd_logger: SD write: 4096 B in 7629 us, ~536 KB/s, buf 140/32768
HL [00:01:12.915,771] <inf> sd_logger: SD write: 4096 B in 8118 us, ~504 KB/s, buf 158/32768
HL [00:01:12.931,915] <inf> sd_logger: SD write: 4096 B in 8148 us, ~502 KB/s, buf 6/32768
HL [00:01:12.946,594] <inf> sd_logger: SD write: 4096 B in 6897 us, ~593 KB/s, buf 162/32768
HL [00:01:12.962,951] <inf> sd_logger: SD write: 4096 B in 8209 us, ~498 KB/s, buf 2/32768
HL [00:01:12.976,623] <inf> sd_logger: SD write: 4096 B in 6867 us, ~596 KB/s, buf 134/32768
HL [00:01:12.994,201] <inf> sd_logger: SD write: 4096 B in 7477 us, ~547 KB/s, buf 106/32768
HL [00:01:13.012,237] <inf> sd_logger: SD write: 4096 B in 8026 us, ~510 KB/s, buf 14/32768
HL [00:01:13.027,923] <inf> sd_logger: SD write: 4096 B in 7263 us, ~563 KB/s, buf 78/32768
HL [00:01:13.043,853] <inf> sd_logger: SD write: 4096 B in 7965 us, ~514 KB/s, buf 212/32768
HL [00:01:13.057,647] <inf> sd_logger: SD write: 4096 B in 6958 us, ~588 KB/s, buf 56/32768
HL [00:01:13.075,012] <inf> sd_logger: SD write: 4096 B in 7325 us, ~559 KB/s, buf 28/32768
HL [00:01:13.092,834] <inf> sd_logger: SD write: 4096 B in 7812 us, ~524 KB/s, buf 28/32768
HL [00:01:13.111,694] <inf> sd_logger: SD write: 4096 B in 9003 us, ~454 KB/s, buf 154/32768
HL [00:01:13.123,962] <inf> sd_logger: SD write: 4096 B in 7752 us, ~528 KB/s, buf 34/32768
HL [00:01:13.144,134] <inf> sd_logger: SD write: 4096 B in 11445 us, ~357 KB/s, buf 68/32768
HL [00:01:13.158,203] <inf> sd_logger: SD write: 4096 B in 8514 us, ~481 KB/s, buf 86/32768
HL [00:01:13.173,492] <inf> sd_logger: SD write: 4096 B in 7690 us, ~532 KB/s, buf 56/32768
HL [00:01:13.190,460] <inf> sd_logger: SD write: 4096 B in 8636 us, ~474 KB/s, buf 176/32768
HL [00:01:13.205,841] <inf> sd_logger: SD write: 4096 B in 8210 us, ~498 KB/s, buf 0/32768
HL [00:01:13.219,879] <inf> sd_logger: SD write: 4096 B in 8118 us, ~504 KB/s, buf 56/32768
